ImageId,Label
22463,4
22464,2
22465,3
22466,6
22467,5
22468,4
22469,0
22470,1
22471,1
22472,1
22473,2
22474,6
22475,5
22476,6
22477,3
22478,1
22479,1
22480,5
22481,4
22482,4
22483,5
22484,1
22485,5
22486,7
22487,6
22488,0
22489,4
22490,4
22491,4
22492,4
22493,1
22494,5
22495,5
22496,6
22497,3
22498,7
22499,7
22500,7
22501,0
22502,2
22503,3
22504,5
22505,8
22506,2
22507,4
22508,6
22509,6
22510,6
22511,2
22512,3
22513,4
22514,4
22515,5
22516,2
22517,4
22518,6
22519,4
22520,4
22521,6
22522,1
22523,9
22524,6
22525,6
22526,6
22527,6
22528,3
22529,6
22530,2
22531,2
22532,7
22533,5
22534,6
22535,2
22536,4
22537,4
22538,2
22539,5
22540,0
22541,1
22542,8
22543,2
22544,1
22545,1
22546,6
22547,7
22548,2
22549,2
22550,5
22551,5
22552,2
22553,8
22554,1
22555,5
22556,5
22557,5
22558,5
22559,7
22560,5
22561,6
22562,5
22563,2
22564,2
22565,3
22566,2
22567,4
22568,1
22569,3
22570,4
22571,3
22572,1
22573,5
22574,3
22575,7
22576,3
22577,5
22578,2
22579,7
22580,6
22581,7
22582,6
22583,5
22584,2
22585,2
22586,5
22587,1
22588,5
22589,4
22590,3
22591,5
22592,1
22593,2
22594,8
22595,3
22596,0
22597,7
22598,4
22599,8
22600,1
22601,3
22602,1
22603,4
22604,8
22605,4
22606,5
22607,7
22608,3
22609,3
22610,-1
22611,6
22612,6
22613,4
22614,2
22615,4
22616,7
22617,6
22618,3
22619,2
22620,5
22621,3
22622,4
22623,6
22624,0
22625,3
22626,1
22627,7
22628,8
22629,3
22630,4
22631,4
22632,1
22633,5
22634,2
22635,1
22636,7
22637,1
22638,1
22639,6
22640,4
22641,1
22642,5
22643,7
22644,4
22645,0
22646,6
22647,4
22648,4
22649,6
22650,0
22651,5
22652,4
22653,4
22654,5
22655,4
22656,2
22657,4
22658,2
22659,1
22660,2
22661,7
22662,8
22663,5
22664,2
22665,2
22666,1
22667,7
22668,7
22669,6
22670,4
22671,3
22672,2
22673,4
22674,0
22675,5
22676,6
22677,5
22678,1
22679,2
22680,3
22681,8
22682,6
22683,2
22684,7
22685,2
22686,7
22687,8
22688,3
22689,2
22690,4
22691,2
22692,0
22693,3
22694,1
22695,3
22696,6
22697,2
22698,5
22699,7
22700,1
22701,7
22702,4
22703,4
22704,4
22705,3
22706,4
22707,4
22708,10
22709,4
22710,5
22711,5
22712,4
22713,7
22714,4
22715,5
22716,6
22717,3
22718,6
22719,7
22720,2
22721,1
22722,9
22723,3
22724,1
22725,5
22726,7
22727,2
22728,4
22729,4
22730,1
22731,8
22732,5
22733,1
22734,1
22735,5
22736,5
22737,3
22738,8
22739,3
22740,3
22741,5
22742,3
22743,2
22744,6
22745,0
22746,3
22747,6
22748,4
22749,0
22750,5
22751,8
22752,4
22753,5
22754,1
22755,5
22756,2
22757,6
22758,5
22759,5
22760,8
22761,1
22762,6
22763,4
22764,8
22765,1
22766,0
22767,2
22768,7
22769,3
22770,2
22771,4
22772,4
22773,5
22774,1
22775,6
22776,4
22777,4
22778,3
22779,3
22780,3
22781,3
22782,1
22783,8
22784,7
22785,7
22786,8
22787,7
22788,1
22789,3
22790,1
22791,5
22792,6
22793,4
22794,3
22795,2
22796,1
22797,2
22798,4
22799,2
22800,5
22801,8
22802,9
22803,4
22804,7
22805,4
22806,5
22807,5
22808,2
22809,6
22810,4
22811,7
22812,4
22813,3
22814,4
22815,4
22816,1
22817,1
22818,4
22819,3
22820,4
22821,7
22822,6
22823,6
22824,8
22825,4
22826,2
22827,8
22828,2
22829,7
22830,7
22831,6
22832,0
22833,6
22834,5
22835,3
22836,6
22837,2
22838,6
22839,6
22840,5
22841,4
22842,1
22843,2
22844,3
22845,5
22846,4
22847,4
22848,8
22849,4
22850,3
22851,1
22852,4
22853,5
22854,7
22855,5
22856,4
22857,6
22858,2
22859,5
22860,7
22861,2
22862,3
22863,0
22864,7
22865,8
22866,5
22867,2
22868,2
22869,2
22870,5
22871,7
22872,6
22873,5
22874,7
22875,3
22876,0
22877,6
22878,7
22879,1
22880,9
22881,3
22882,2
22883,4
22884,3
22885,1
22886,7
22887,6
22888,2
22889,5
22890,2
22891,6
22892,5
22893,6
22894,1
22895,1
22896,5
22897,5
22898,3
22899,8
22900,2
22901,1
22902,2
22903,4
22904,4
22905,0
22906,3
22907,3
22908,4
22909,1
22910,1
22911,5
22912,9
22913,4
22914,3
22915,3
22916,5
22917,2
22918,2
22919,1
22920,4
22921,0
22922,6
22923,5
22924,6
22925,8
22926,1
22927,5
22928,1
22929,3
22930,2
22931,4
22932,6
22933,2
22934,4
22935,7
22936,5
22937,1
22938,6
22939,3
22940,6
22941,1
22942,2
22943,6
22944,6
22945,7
22946,2
22947,7
22948,6
22949,4
22950,5
22951,6
22952,5
22953,2
22954,-1
22955,7
22956,6
22957,1
22958,6
22959,6
22960,2
22961,4
22962,5
22963,3
22964,3
22965,4
22966,4
22967,2
22968,6
22969,1
22970,6
22971,5
22972,4
22973,4
22974,3
22975,3
22976,3
22977,2
22978,8
22979,4
22980,2
22981,1
22982,4
22983,6
22984,1
22985,6
22986,9
22987,4
22988,1
22989,3
22990,4
22991,5
22992,5
22993,4
22994,1
22995,4
22996,4
22997,3
22998,7
22999,0
23000,4
23001,4
23002,7
23003,6
23004,3
23005,5
23006,6
23007,5
23008,5
23009,5
23010,7
23011,6
23012,1
23013,4
23014,2
23015,4
23016,6
23017,1
23018,0
23019,4
23020,5
23021,1
23022,7
23023,2
23024,7
23025,7
23026,6
23027,2
23028,6
23029,4
23030,2
23031,0
23032,0
23033,5
23034,3
23035,6
23036,8
23037,4
23038,0
23039,7
23040,2
23041,4
23042,1
23043,1
23044,7
23045,4
23046,6
23047,4
23048,3
23049,4
23050,6
23051,2
23052,2
23053,0
23054,7
23055,4
23056,2
23057,1
23058,2
23059,2
23060,5
23061,4
23062,3
23063,4
23064,0
23065,8
23066,7
23067,6
23068,3
23069,5
23070,5
23071,0
23072,1
23073,4
23074,2
23075,8
23076,3
23077,2
23078,5
23079,1
23080,5
23081,4
23082,1
23083,1
23084,6
23085,6
23086,0
23087,6
23088,4
23089,1
23090,1
23091,4
23092,10
23093,5
23094,6
23095,0
23096,5
23097,3
23098,6
23099,4
23100,4
23101,6
23102,7
23103,0
23104,2
23105,4
23106,1
23107,2
23108,6
23109,3
23110,2
23111,3
23112,1
23113,3
23114,5
23115,6
23116,3
23117,3
23118,-1
23119,3
23120,1
23121,5
23122,5
23123,3
23124,4
23125,6
23126,2
23127,1
23128,1
23129,6
23130,3
23131,1
23132,7
23133,6
23134,3
23135,7
23136,6
23137,5
23138,2
23139,5
23140,2
23141,3
23142,5
23143,4
23144,7
23145,2
23146,2
23147,2
23148,3
23149,5
23150,4
23151,7
23152,2
23153,0
23154,4
23155,3
23156,2
23157,2
23158,7
23159,8
23160,2
23161,1
23162,3
23163,7
23164,1
23165,6
23166,4
23167,3
23168,7
23169,0
23170,5
23171,6
23172,4
23173,3
23174,2
23175,2
23176,0
23177,5
23178,3
23179,4
23180,2
23181,1
23182,1
23183,3
23184,8
23185,2
23186,8
23187,6
23188,5
23189,4
23190,5
23191,5
23192,1
23193,1
23194,4
23195,4
23196,1
23197,3
23198,6
23199,5
23200,6
23201,5
23202,7
23203,4
23204,6
23205,4
23206,2
23207,1
23208,5
23209,5
23210,0
23211,5
23212,1
23213,1
23214,0
23215,4
23216,2
23217,8
23218,1
23219,6
23220,0
23221,1
23222,7
23223,4
23224,0
23225,5
23226,1
23227,3
23228,4
23229,5
23230,1
23231,3
23232,6
23233,6
23234,1
23235,3
23236,0
23237,5
23238,3
23239,3
23240,7
23241,6
23242,1
23243,5
23244,4
23245,2
23246,2
23247,3
23248,7
23249,3
23250,4
23251,5
23252,4
23253,4
23254,5
23255,5
23256,2
23257,6
23258,3
23259,6
23260,9
23261,6
23262,7
23263,1
23264,4
23265,5
23266,5
23267,6
23268,4
23269,6
23270,2
23271,5
23272,5
23273,8
23274,7
23275,7
23276,2
23277,1
23278,3
23279,4
23280,5
23281,1
23282,4
23283,3
23284,0
23285,1
23286,4
23287,2
23288,3
23289,7
23290,6
23291,5
23292,2
23293,7
23294,6
23295,5
23296,0
23297,7
23298,0
23299,1
23300,0
23301,5
23302,3
23303,5
23304,4
23305,2
23306,5
23307,0
23308,3
23309,1
23310,0
23311,2
23312,3
23313,4
23314,2
23315,2
23316,5
23317,7
23318,8
23319,3
23320,2
23321,4
23322,7
23323,6
23324,4
23325,8
23326,3
23327,4
23328,3
23329,2
23330,3
23331,1
23332,1
23333,3
23334,1
23335,6
23336,1
23337,6
23338,5
23339,4
23340,8
23341,1
23342,0
23343,1
23344,5
23345,3
23346,4
23347,5
23348,1
23349,-1
23350,7
23351,7
23352,4
23353,2
23354,4
23355,6
23356,6
23357,0
23358,2
23359,4
23360,3
23361,4
23362,6
23363,5
23364,7
23365,5
23366,9
23367,3
23368,0
23369,3
23370,4
23371,4
23372,0
23373,6
23374,3
23375,3
23376,4
23377,3
23378,5
23379,3
23380,4
23381,1
23382,0
23383,2
23384,5
23385,2
23386,2
23387,0
23388,1
23389,4
23390,6
23391,4
23392,5
23393,1
23394,8
23395,3
23396,4
23397,2
23398,5
23399,9
23400,2
23401,2
23402,2
23403,5
23404,2
23405,7
23406,3
23407,3
23408,6
23409,1
23410,6
23411,2
23412,6
23413,4
23414,2
23415,1
23416,5
23417,2
23418,4
23419,5
23420,5
23421,2
23422,2
23423,0
23424,3
23425,4
23426,10
23427,7
23428,3
23429,4
23430,3
23431,2
23432,5
23433,3
23434,6
23435,6
23436,8
23437,0
23438,2
23439,6
23440,6
23441,1
23442,6
23443,2
23444,5
23445,6
23446,2
23447,4
23448,7
23449,7
23450,1
23451,5
23452,5
23453,3
23454,4
23455,5
23456,1
23457,0
23458,3
23459,6
23460,3
23461,4
23462,8
23463,2
23464,2
23465,1
23466,7
23467,8
23468,3
23469,2
23470,2
23471,5
23472,6
23473,5
23474,2
23475,2
23476,5
23477,1
23478,4
23479,6
23480,6
23481,4
23482,5
23483,6
23484,6
23485,7
23486,9
23487,3
23488,1
23489,4
23490,6
23491,3
23492,3
23493,5
23494,0
23495,5
23496,4
23497,0
23498,6
23499,3
23500,1
23501,4
23502,0
23503,4
23504,5
23505,4
23506,7
23507,0
23508,5
23509,0
23510,2
23511,4
23512,8
23513,5
23514,5
23515,4
23516,3
23517,3
23518,5
23519,7
23520,3
23521,6
23522,2
23523,5
23524,6
23525,5
23526,3
23527,5
23528,3
23529,8
23530,5
23531,1
23532,2
23533,8
23534,4
23535,0
23536,1
23537,4
23538,4
23539,1
23540,5
23541,5
23542,1
23543,4
23544,6
23545,7
23546,2
23547,6
23548,2
23549,5
23550,5
23551,5
23552,9
23553,7
23554,4
23555,6
23556,5
23557,5
23558,5
23559,6
23560,3
23561,1
23562,6
23563,4
23564,3
23565,6
23566,5
23567,7
23568,2
23569,4
23570,4
23571,5
23572,4
23573,6
23574,4
23575,4
23576,3
23577,3
23578,4
23579,3
23580,5
23581,4
23582,1
23583,6
23584,5
23585,3
23586,2
23587,1
23588,5
23589,5
23590,1
23591,4
23592,8
23593,2
23594,3
23595,9
23596,4
23597,4
23598,5
23599,3
23600,1
23601,1
23602,4
23603,6
23604,5
23605,4
23606,8
23607,4
23608,5
23609,4
23610,3
23611,3
23612,6
23613,4
23614,2
23615,7
23616,5
23617,6
23618,4
23619,4
23620,2
23621,4
23622,5
23623,4
23624,4
23625,1
23626,3
23627,4
23628,1
23629,0
23630,4
23631,6
23632,5
23633,5
23634,4
23635,5
23636,3
23637,0
23638,3
23639,1
23640,3
23641,1
23642,8
23643,6
23644,7
23645,5
23646,5
23647,3
23648,4
23649,1
23650,2
23651,6
23652,6
23653,7
23654,4
23655,5
23656,1
23657,0
23658,0
23659,3
23660,4
23661,8
23662,7
23663,7
23664,2
23665,1
23666,3
23667,3
23668,5
23669,7
23670,1
23671,3
23672,4
23673,4
23674,0
23675,5
23676,7
23677,1
23678,6
23679,2
23680,5
23681,5
23682,5
23683,1
23684,2
23685,8
23686,1
23687,7
23688,3
23689,6
23690,3
23691,3
23692,3
23693,7
23694,6
23695,9
23696,1
23697,4
23698,4
23699,3
23700,7
23701,7
23702,0
23703,2
23704,7
23705,1
23706,5
23707,1
23708,3
23709,1
23710,1
23711,5
23712,4
23713,3
23714,7
23715,2
23716,5
23717,3
23718,2
23719,2
23720,9
23721,3
23722,5
23723,6
23724,4
23725,8
23726,5
23727,5
23728,5
23729,7
23730,9
23731,4
23732,1
23733,3
23734,1
23735,0
23736,3
23737,0
23738,5
23739,4
23740,5
23741,4
23742,5
23743,7
23744,6
23745,6
23746,6
23747,2
23748,5
23749,3
23750,4
23751,0
23752,3
23753,5
23754,6
23755,3
23756,0
23757,5
23758,5
23759,2
23760,1
23761,8
23762,4
23763,3
23764,0
23765,3
23766,8
23767,0
23768,8
23769,5
23770,0
23771,6
23772,3
23773,2
23774,3
23775,1
23776,1
23777,2
23778,1
23779,0
23780,2
23781,6
23782,2
23783,8
23784,6
23785,0
23786,2
23787,5
23788,0
23789,2
23790,2
23791,4
23792,2
23793,6
23794,2
23795,6
23796,5
23797,1
23798,6
23799,1
23800,2
23801,-1
23802,0
23803,5
23804,1
23805,4
23806,6
23807,6
23808,2
23809,2
23810,2
23811,5
23812,2
23813,4
23814,4
23815,4
23816,1
23817,4
23818,5
23819,5
23820,6
23821,3
23822,1
23823,5
23824,5
23825,8
23826,0
23827,2
23828,3
23829,2
23830,5
23831,7
23832,4
23833,5
23834,5
23835,1
23836,3
23837,1
23838,5
23839,5
23840,2
23841,2
23842,4
23843,8
23844,8
23845,5
23846,2
23847,7
23848,9
23849,6
23850,6
23851,2
23852,2
23853,6
23854,5
23855,4
23856,5
23857,1
23858,3
23859,1
23860,1
23861,6
23862,6
23863,5
23864,1
23865,7
23866,5
23867,2
23868,4
23869,5
23870,5
23871,4
23872,1
23873,0
23874,3
23875,2
23876,4
23877,2
23878,6
23879,3
23880,3
23881,0
23882,5
23883,1
23884,0
23885,6
23886,8
23887,6
23888,5
23889,3
23890,4
23891,8
23892,6
23893,6
23894,1
23895,6
23896,2
23897,6
23898,8
23899,6
23900,8
23901,4
23902,1
23903,4
23904,2
23905,7
23906,5
23907,7
23908,1
23909,5
23910,3
23911,6
23912,1
23913,3
23914,7
23915,6
23916,5
23917,3
23918,4
23919,1
23920,2
23921,0
23922,0
23923,5
23924,5
23925,8
23926,5
23927,1
23928,3
23929,4
23930,7
23931,5
23932,3
23933,5
23934,5
23935,6
23936,5
23937,2
23938,4
23939,6
23940,6
23941,3
23942,0
23943,0
23944,6
23945,5
23946,1
23947,6
23948,1
23949,6
23950,2
23951,1
23952,0
23953,1
23954,6
23955,6
23956,3
23957,5
23958,5
23959,5
23960,4
23961,7
23962,2
23963,6
23964,3
23965,0
23966,1
23967,5
23968,2
23969,4
23970,2
23971,1
23972,7
23973,6
23974,6
23975,7
23976,8
23977,3
23978,7
23979,3
23980,5
23981,9
23982,3
23983,3
23984,6
23985,1
23986,3
23987,1
23988,4
23989,6
23990,8
23991,3
23992,0
23993,2
23994,2
23995,2
23996,2
23997,6
23998,8
23999,3
24000,4
24001,7
24002,2
24003,6
24004,7
24005,2
24006,7
24007,4
24008,6
24009,4
24010,2
24011,4
24012,2
24013,2
24014,2
24015,3
24016,5
24017,5
24018,2
24019,2
24020,2
24021,6
24022,5
24023,6
24024,4
24025,3
24026,8
24027,2
24028,5
24029,7
24030,0
24031,4
24032,1
24033,3
24034,1
24035,4
24036,3
24037,8
24038,6
24039,3
24040,6
24041,5
24042,2
24043,3
24044,3
24045,4
24046,6
24047,2
24048,2
24049,3
24050,1
24051,4
24052,5
24053,1
24054,4
24055,5
24056,5
24057,5
24058,4
24059,4
24060,5
24061,2
24062,4
24063,0
24064,3
24065,4
24066,5
24067,5
24068,4
24069,6
24070,4
24071,5
24072,1
24073,7
24074,6
24075,7
24076,6
24077,2
24078,8
24079,3
24080,4
24081,4
24082,5
24083,2
24084,3
24085,7
24086,3
24087,3
24088,4
24089,1
24090,4
24091,2
24092,2
24093,0
24094,1
24095,2
24096,2
24097,2
24098,6
24099,9
24100,0
24101,5
24102,7
24103,3
24104,7
24105,4
24106,1
24107,4
24108,8
24109,0
24110,6
24111,3
24112,2
24113,5
24114,4
24115,4
24116,3
24117,2
24118,3
24119,-1
24120,2
24121,2
24122,0
24123,1
24124,4
24125,7
24126,2
24127,5
24128,3
24129,2
24130,2
24131,1
24132,2
24133,1
24134,3
24135,5
24136,4
24137,3
24138,2
24139,6
24140,9
24141,5
24142,5
24143,6
24144,4
24145,5
24146,6
24147,4
24148,6
24149,7
24150,7
24151,5
24152,7
24153,6
24154,1
24155,2
24156,4
24157,3
24158,5
24159,8
24160,6
24161,3
24162,2
24163,6
24164,1
24165,2
24166,6
24167,5
24168,5
24169,4
24170,5
24171,7
24172,7
24173,1
24174,4
24175,5
24176,5
24177,7
24178,1
24179,1
24180,4
24181,6
24182,6
24183,6
24184,4
24185,0
24186,4
24187,10
24188,3
24189,0
24190,1
24191,7
24192,2
24193,4
24194,1
24195,5
24196,3
24197,2
24198,9
24199,8
24200,1
24201,4
24202,3
24203,1
24204,5
24205,7
24206,4
24207,4
24208,3
24209,5
24210,8
24211,6
24212,7
24213,6
24214,3
24215,3
24216,6
24217,1
24218,1
24219,7
24220,1
24221,4
24222,7
24223,1
24224,7
24225,4
24226,2
24227,4
24228,2
24229,4
24230,3
24231,1
24232,6
24233,3
24234,5
24235,3
24236,3
24237,4
24238,2
24239,2
24240,4
24241,6
24242,0
24243,5
24244,4
24245,1
24246,7
24247,7
24248,8
24249,5
24250,4
24251,6
24252,2
24253,2
24254,3
24255,1
24256,2
24257,0
24258,7
24259,3
24260,0
24261,5
24262,1
24263,3
24264,6
24265,4
24266,4
24267,6
24268,4
24269,4
24270,8
24271,5
24272,5
24273,2
24274,8
24275,6
24276,8
24277,0
24278,6
24279,5
24280,4
24281,7
24282,0
24283,4
24284,6
24285,6
24286,5
24287,2
24288,0
24289,4
24290,7
24291,1
24292,4
24293,6
24294,7
24295,6
24296,6
24297,5
24298,6
24299,1
24300,0
24301,1
24302,2
24303,7
24304,4
24305,6
24306,4
24307,2
24308,8
24309,3
24310,1
24311,2
24312,3
24313,7
24314,5
24315,7
24316,5
24317,4
24318,5
24319,1
24320,4
24321,2
24322,2
24323,4
24324,5
24325,6
24326,5
24327,7
24328,1
24329,1
24330,7
24331,6
24332,3
24333,6
24334,3
24335,7
24336,1
24337,2
24338,4
24339,5
24340,5
24341,2
24342,3
24343,2
24344,4
24345,2
24346,0
24347,7
24348,6
24349,7
24350,4
24351,5
24352,5
24353,3
24354,4
24355,6
24356,1
24357,3
24358,0
24359,5
24360,4
24361,1
24362,1
24363,6
24364,3
24365,5
24366,2
24367,4
24368,5
24369,2
24370,6
24371,3
24372,2
24373,5
24374,3
24375,3
24376,4
24377,1
24378,6
24379,1
24380,8
24381,8
24382,4
24383,5
24384,8
24385,7
24386,3
24387,7
24388,5
24389,2
24390,4
24391,5
24392,9
24393,3
24394,8
24395,0
24396,3
24397,7
24398,3
24399,9
24400,5
24401,4
24402,8
24403,4
24404,3
24405,5
24406,1
24407,5
24408,1
24409,7
24410,1
24411,7
24412,4
24413,1
24414,6
24415,3
24416,7
24417,6
24418,2
24419,5
24420,3
24421,4
24422,1
24423,7
24424,3
24425,4
24426,8
24427,6
24428,7
24429,4
24430,7
24431,0
24432,5
24433,6
24434,2
24435,1
24436,2
24437,5
24438,2
24439,1
24440,0
24441,3
24442,4
24443,3
24444,4
24445,6
24446,4
24447,5
24448,6
24449,9
24450,5
24451,6
24452,5
24453,1
24454,1
24455,2
24456,4
24457,1
24458,2
24459,1
24460,6
24461,7
24462,2
24463,3
24464,5
24465,1
24466,3
24467,3
24468,1
24469,5
24470,2
24471,3
24472,6
24473,3
24474,0
24475,6
24476,2
24477,8
24478,5
24479,3
24480,2
24481,3
24482,4
24483,7
24484,4
24485,6
24486,4
24487,5
24488,4
24489,5
24490,4
24491,1
24492,7
24493,5
24494,1
24495,1
24496,6
24497,2
24498,4
24499,1
24500,3
24501,6
24502,1
24503,7
24504,6
24505,2
24506,3
24507,2
24508,0
24509,0
24510,6
24511,2
24512,8
24513,2
24514,4
24515,6
24516,3
24517,5
24518,1
24519,6
24520,4
24521,1
24522,4
24523,8
24524,5
24525,8
24526,6
24527,4
24528,4
24529,2
24530,4
24531,3
24532,1
24533,6
24534,7
24535,1
24536,4
24537,7
24538,6
24539,5
24540,4
24541,4
24542,6
24543,5
24544,2
24545,5
24546,3
24547,5
24548,6
24549,6
24550,6
24551,4
24552,2
24553,4
24554,3
24555,7
24556,7
24557,6
24558,0
24559,1
24560,1
24561,5
24562,3
24563,8
24564,5
24565,5
24566,4
24567,0
24568,8
24569,4
24570,2
24571,6
24572,4
24573,1
24574,4
24575,6
24576,2
24577,1
24578,3
24579,1
24580,6
24581,6
24582,9
24583,3
24584,3
24585,4
24586,7
24587,3
24588,0
24589,5
24590,5
24591,5
24592,8
24593,3
24594,2
24595,6
24596,2
24597,6
24598,7
24599,7
24600,2
24601,2
24602,6
24603,3
24604,2
24605,5
24606,9
24607,8
24608,3
24609,3
24610,0
24611,6
24612,1
24613,4
24614,1
24615,5
24616,2
24617,0
24618,4
24619,4
24620,1
24621,6
24622,5
24623,7
24624,2
24625,6
24626,7
24627,3
24628,5
24629,6
24630,7
24631,6
24632,3
24633,2
24634,2
24635,6
24636,5
24637,2
24638,8
24639,1
24640,5
24641,4
24642,5
24643,1
24644,5
24645,3
24646,7
24647,7
24648,6
24649,6
24650,1
24651,3
24652,6
24653,2
24654,5
24655,3
24656,6
24657,4
24658,8
24659,2
24660,8
24661,6
24662,1
24663,6
24664,6
24665,7
24666,3
24667,3
24668,6
24669,2
24670,5
24671,2
24672,6
24673,1
24674,7
24675,2
24676,6
24677,1
24678,5
24679,5
24680,0
24681,5
24682,3
24683,4
24684,5
24685,3
24686,2
24687,6
24688,0
24689,6
24690,4
24691,7
24692,7
24693,6
24694,6
24695,2
24696,3
24697,0
24698,6
24699,7
24700,3
24701,8
24702,1
24703,4
24704,2
24705,2
24706,0
24707,2
24708,7
24709,5
24710,2
24711,3
24712,7
24713,11
24714,3
24715,5
24716,2
24717,-2147483648
24718,8
24719,6
24720,0
24721,6
24722,3
24723,4
24724,7
24725,4
24726,6
24727,4
24728,4
24729,3
24730,3
24731,2
24732,3
24733,4
24734,4
24735,6
24736,5
24737,0
24738,4
24739,4
24740,6
24741,3
24742,4
24743,2
24744,3
24745,3
24746,8
24747,8
24748,5
24749,3
24750,4
24751,-1
24752,5
24753,6
24754,4
24755,1
24756,2
24757,6
24758,4
24759,4
24760,6
24761,4
24762,1
24763,7
24764,3
24765,6
24766,2
24767,3
24768,3
24769,2
24770,7
24771,0
24772,1
24773,1
24774,4
24775,1
24776,7
24777,7
24778,3
24779,2
24780,1
24781,5
24782,3
24783,2
24784,5
24785,3
24786,4
24787,5
24788,0
24789,6
24790,3
24791,1
24792,7
24793,5
24794,2
24795,7
24796,5
24797,10
24798,0
24799,5
24800,5
24801,0
24802,6
24803,2
24804,3
24805,7
24806,4
24807,3
24808,2
24809,4
24810,4
24811,3
24812,0
24813,2
24814,6
24815,7
24816,0
24817,5
24818,3
24819,6
24820,4
24821,2
24822,7
24823,5
24824,4
24825,2
24826,8
24827,0
24828,9
24829,6
24830,1
24831,7
24832,1
24833,1
24834,2
24835,1
24836,4
24837,1
24838,2
24839,5
24840,7
24841,3
24842,7
24843,3
24844,1
24845,5
24846,4
24847,4
24848,2
24849,4
24850,4
24851,7
24852,4
24853,2
24854,4
24855,4
24856,1
24857,5
24858,6
24859,4
24860,7
24861,9
24862,6
24863,5
24864,3
24865,5
24866,5
24867,0
24868,5
24869,1
24870,5
24871,0
24872,6
24873,5
24874,3
24875,0
24876,1
24877,4
24878,3
24879,9
24880,5
24881,4
24882,0
24883,3
24884,4
24885,0
24886,3
24887,6
24888,8
24889,4
24890,6
24891,7
24892,5
24893,8
24894,4
24895,5
24896,6
24897,8
24898,6
24899,3
24900,6
24901,2
24902,5
24903,8
24904,6
24905,2
24906,5
24907,5
24908,3
24909,4
24910,5
24911,3
24912,4
24913,6
24914,5
24915,9
24916,3
24917,2
24918,1
24919,2
24920,6
24921,3
24922,4
24923,4
24924,5
24925,2
24926,3
24927,5
24928,5
24929,3
24930,7
24931,5
24932,9
24933,7
24934,1
24935,5
24936,7
24937,6
24938,2
24939,2
24940,5
24941,1
24942,5
24943,3
24944,3
24945,5
24946,5
24947,3
24948,0
24949,2
24950,5
24951,2
24952,2
24953,7
24954,4
24955,2
24956,4
24957,6
24958,6
24959,2
24960,0
24961,7
24962,4
24963,1
24964,1
24965,3
24966,5
24967,5
24968,3
24969,6
24970,6
24971,7
24972,4
24973,1
24974,4
24975,3
24976,3
24977,1
24978,5
24979,5
24980,1
24981,1
24982,4
24983,1
24984,5
24985,6
24986,4
24987,6
24988,4
24989,7
24990,4
24991,4
24992,8
24993,5
24994,4
24995,3
24996,5
24997,1
24998,3
24999,3
25000,3
25001,1
25002,6
25003,3
25004,6
25005,3
25006,3
25007,5
25008,4
25009,4
25010,2
25011,5
25012,8
25013,4
25014,6
25015,5
25016,1
25017,5
25018,5
25019,3
25020,6
25021,4
25022,3
25023,4
25024,3
25025,3
25026,1
25027,2
25028,6
25029,8
25030,4
25031,3
25032,8
25033,4
25034,6
25035,3
25036,2
25037,3
25038,1
25039,3
25040,3
25041,7
25042,1
25043,6
25044,3
25045,5
25046,7
25047,3
25048,-2147483648
25049,5
25050,5
25051,5
25052,0
25053,1
25054,4
25055,4
25056,6
25057,1
25058,3
25059,3
25060,0
25061,3
25062,0
25063,6
25064,5
25065,4
25066,0
25067,4
25068,4
25069,7
25070,4
25071,7
25072,4
25073,4
25074,6
25075,6
25076,2
25077,10
25078,0
25079,7
25080,2
25081,2
25082,6
25083,8
25084,6
25085,4
25086,5
25087,6
25088,5
25089,0
25090,4
25091,3
25092,2
25093,3
25094,6
25095,1
25096,4
25097,1
25098,1
25099,6
25100,3
25101,6
25102,0
25103,4
25104,4
25105,4
25106,8
25107,5
25108,6
25109,3
25110,5
25111,4
25112,1
25113,5
25114,6
25115,8
25116,0
25117,3
25118,4
25119,0
25120,1
25121,4
25122,1
25123,6
25124,6
25125,0
25126,1
25127,2
25128,3
25129,6
25130,6
25131,4
25132,3
25133,5
25134,5
25135,0
25136,9
25137,3
25138,1
25139,7
25140,3
25141,4
25142,1
25143,9
25144,7
25145,2
25146,2
25147,2
25148,0
25149,5
25150,4
25151,8
25152,3
25153,7
25154,7
25155,9
25156,6
25157,1
25158,5
25159,7
25160,3
25161,2
25162,4
25163,6
25164,6
25165,2
25166,2
25167,0
25168,0
25169,8
25170,7
25171,4
25172,5
25173,2
25174,5
25175,4
25176,7
25177,3
25178,2
25179,7
25180,1
25181,5
25182,1
25183,0
25184,5
25185,4
25186,0
25187,6
25188,1
25189,5
25190,4
25191,2
25192,7
25193,1
25194,4
25195,3
25196,5
25197,7
25198,5
25199,6
25200,5
25201,4
25202,2
25203,2
25204,3
25205,0
25206,7
25207,5
25208,2
25209,6
25210,6
25211,8
25212,1
25213,5
25214,4
25215,3
25216,6
25217,5
25218,1
25219,7
25220,3
25221,4
25222,5
25223,7
25224,6
25225,1
25226,4
25227,1
25228,7
25229,7
25230,1
25231,7
25232,6
25233,6
25234,5
25235,0
25236,8
25237,2
25238,-1
25239,3
25240,6
25241,7
25242,2
25243,1
25244,2
25245,6
25246,3
25247,5
25248,9
25249,4
25250,3
25251,1
25252,5
25253,2
25254,2
25255,7
25256,3
25257,5
